row_index,unitid,source,raw_title,title_kind,is_program_title,bucket,canonical_title,program_conf,program_conf_reason
225,206589,crawl,Africana studies major makes connection with Wooster alumnus in legal field,program,1,africana,Africana studies major makes connection with Wooster alumnus in legal field,90,strong_token|anchor_phrase|bucket_match:africana
225,206589,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
226,100751,crawl,Information about your race or ethnicity and religious beliefs;,junk,0,ethnic,Information about your race or ethnicity and religious beliefs,10,bucket_match:ethnic
226,100751,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
227,180489,crawl,African-​American Studies,other_nonprogram,0,,,0,
227,180489,crawl,African-​American Studies (AAST),other_nonprogram,0,,,0,
227,180489,crawl,African-​American Studies B.A.,maybe_program,0,other,African-​American Studies B.A.,40,degree_token
227,180489,crawl,African-​American Studies Certificate,maybe_program,0,other,African-​American Studies Certificate,60,strong_token
227,180489,crawl,African-​American Studies Minor,maybe_program,0,other,African-​American Studies,60,strong_token
227,180489,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
230,228778,crawl,AFR -​ African and African Diaspora Studies,other_nonprogram,0,african,AFR -​ African and African Diaspora Studies,10,bucket_match:african
230,228778,crawl,African and African Diaspora Studies,program,1,african,African and African Diaspora Studies,70,bare_studies_name|bucket_match:african
230,228778,crawl,Department of African and African Diaspora Studies,department_unit,0,african,African and African Diaspora Studies,70,strong_token|bucket_match:african
230,228778,crawl,Ethnic Studies,program,1,ethnic,Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
230,228778,crawl,"RIM -​ Race, Indigeneity, and Migration",other_nonprogram,0,race,"RIM -​ Race, Indigeneity, and Migration",10,bucket_match:race
230,228778,crawl,"Race, Indigeneity, and Migration",other_nonprogram,0,race,"Race, Indigeneity, and Migration",10,bucket_match:race
232,221519,crawl,African and African American Studies,program,1,black,African and African American Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
233,168148,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
234,160755,crawl,Africana Studies Major,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
234,160755,crawl,Africana Studies Minor,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
234,160755,crawl,"Africana Studies and Art History, MA",program,1,africana,Africana Studies,100,degree_token|anchor_phrase|compound_anchor|bucket_match:africana
234,160755,crawl,"American, African Diaspora, and Modern/Contemporary art.",other_nonprogram,0,,,0,
234,160755,crawl,Department of Africana Studies,department_unit,0,africana,Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
234,160755,crawl,"Joint Degree in Studio Art and Africana Studies, MFA/MA",program,1,africana,Africana Studies,100,strong_token|degree_token|anchor_phrase|compound_anchor|bucket_match:africana
234,160755,crawl,"Studio Art with a concentration in Africana Studies, MFA",program,1,africana,"Studio Art with a concentration in Africana Studies, MFA",90,strong_token|anchor_phrase|bucket_match:africana
235,196866,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
236,196060,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
236,196060,crawl,Africana Studies -,other_nonprogram,0,africana,Africana Studies -,0,anchor_phrase|bucket_match:africana|profile_dash
236,196060,crawl,Africana Studies - BA Advanced Degree Options +MS Option,program,1,africana,Africana Studies - BA Advanced Degree Options +MS Option,70,strong_token|degree_token|anchor_phrase|bucket_match:africana|profile_dash
236,196060,crawl,Africana Studies CGS,other_nonprogram,0,africana,Africana Studies CGS,30,anchor_phrase|bucket_match:africana
236,196060,crawl,Bachelor of Arts in Africana Studies,program,1,africana,Africana Studies,100,degree_phrase|bare_studies_name|anchor_phrase|bucket_match:africana
236,196060,crawl,Introduction to Africana Studies,course,0,africana,Introduction to Africana Studies,10,bare_studies_name|anchor_phrase|bucket_match:africana|course_like
237,196088,crawl,8/13/25 African American Studies,program,1,black,8/13/25 African American Studies,70,bare_studies_name|bucket_match:black
239,104179,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
239,104179,crawl,Middle Eastern and North African Studies,program,1,mena,Middle Eastern and North African Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:mena
239,104179,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
240,106397,crawl,African and African American Studies,program,1,black,African and African American Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
240,106397,crawl,"African and African American Studies , Graduate Certificate (AASTGC)",program,1,black,African and African American Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:black
240,106397,crawl,"African and African American Studies , Second or dependent major",program,1,black,African and African American Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:black
240,106397,crawl,"Black Sacred Music , Graduate Certificate (BLSMGC)",maybe_program,0,other,"Black Sacred Music , Graduate Certificate",60,strong_token
240,106397,crawl,"Black Sacred Music , M.M. (BLSMMM)",other_nonprogram,0,,,0,
240,106397,crawl,Mack-Blackwell Rural Transportation Center,center_institute,0,other,Mack-Blackwell Rural Transportation Center,0,
240,106397,crawl,"Transportation Center, Mack-Blackwell",center_institute,0,other,"Transportation Center, Mack-Blackwell",0,
241,110635,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
241,110635,cv,Ethnic Studies,program,1,ethnic,Ethnic Studies,100,bare_studies_name|anchor_phrase|bucket_match:ethnic|cv_bonus
242,110644,crawl,African American and African Studies,program,1,black,African American and African Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
242,110644,crawl,Ethnic and Area Studies,program,1,ethnic,Ethnic and Area Studies,70,bare_studies_name|bucket_match:ethnic
242,110644,crawl,Ethnic studies,program,1,ethnic,Ethnic studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
242,110644,crawl,Primary Image African American and African Studies,junk,0,black,Primary Image African American and African Studies,70,anchor_phrase|compound_anchor|bucket_match:black
242,110644,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
242,110644,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
243,110653,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
243,110653,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
244,110662,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
244,110662,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
245,110671,crawl,African American Studies,program,1,black,African American Studies,70,bare_studies_name|bucket_match:black
245,110671,crawl,African American Studies M,other_nonprogram,0,black,African American Studies M,10,bucket_match:black
245,110671,crawl,Ethnic and Gender Programs,other_nonprogram,0,ethnic,Ethnic and Gender Programs,10,bucket_match:ethnic
245,110671,crawl,Ethnic Studies,program,1,ethnic,Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
245,110671,crawl,Ethnic Studies Department,department_unit,0,ethnic,Ethnic Studies Department,90,strong_token|anchor_phrase|bucket_match:ethnic
245,110671,crawl,Ethnic Studies M,other_nonprogram,0,ethnic,Ethnic Studies M,30,anchor_phrase|bucket_match:ethnic
245,110671,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
245,110671,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
246,110680,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
247,110705,crawl,Black Studies,program,1,black,Black Studies,90,bare_studies_name|anchor_phrase|bucket_match:black
247,110705,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
250,144050,crawl,Africa Past and Present,other_nonprogram,0,african,Africa Past and Present,10,bucket_match:african
250,144050,crawl,African American Studies,program,1,black,African American Studies,70,bare_studies_name|bucket_match:black
250,144050,crawl,"African Studies, Committee on",committee_admin,0,african,"African Studies, Committee on",30,anchor_phrase|bucket_match:african
250,144050,crawl,Black Film Research Online,other_nonprogram,0,,,0,
250,144050,crawl,"Institute for the Study of Ancient Cultures, West Asia and North Africa",center_institute,0,mena,"Institute for the Study of Ancient Cultures, West Asia and North Africa",10,bucket_match:mena
250,144050,crawl,"Institute for the Study of Ancient Cultures, West Asia and North Africa (ISAC)",center_institute,0,mena,"Institute for the Study of Ancient Cultures, West Asia and North Africa",0,bucket_match:mena|sentence_like
250,144050,crawl,"Race, Diaspora, and Indigeneity, Department of",department_unit,0,race,"Race, Diaspora, and Indigeneity, Department of",70,strong_token|bucket_match:race
250,144050,crawl,"Race, Politics, and Culture, Center for the Study of",center_institute,0,race,"Race, Politics, and Culture, Center for the Study of",10,bucket_match:race
250,144050,cv,African Studies,program,1,african,African Studies,100,bare_studies_name|anchor_phrase|bucket_match:african|cv_bonus
250,144050,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
251,201885,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
252,126614,cv,Ethnic Studies,program,1,ethnic,Ethnic Studies,100,bare_studies_name|anchor_phrase|bucket_match:ethnic|cv_bonus
